#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
2515000      1.63e-01    3.80e-01      3.97e-03    3.47e-02      4.96e-02    1.13e-01    9.3e-06
2516000      1.31e-01    1.94e+00      6.90e-03    1.08e-01      3.75e-02    5.96e-01    9.3e-06
2517000      1.85e-01    2.57e-01      5.66e-03    3.83e-02      5.57e-02    5.48e-02    9.3e-06
2518000      2.04e-01    6.43e-02      1.90e-02    2.02e-03      5.42e-02    1.93e-02    9.3e-06
2519000      1.92e-01    3.56e-01      1.67e-02    3.72e-02      5.59e-02    9.92e-02    9.3e-06
2520000      2.45e-01    1.21e-01      3.96e-02    6.69e-04      6.03e-02    3.79e-02    9.3e-06
2521000      1.88e-01    9.26e-02      2.52e-02    1.26e-03      4.84e-02    2.87e-02    9.3e-06
2522000      2.23e-01    2.84e-01      2.54e-02    1.20e-01      6.22e-02    4.78e-02    9.3e-06
2523000      4.16e-01    1.09e-01      7.03e-02    9.27e-04      1.03e-01    3.38e-02    9.3e-06
2524000      2.55e-01    1.36e-01      2.95e-02    4.70e-03      7.42e-02    4.07e-02    9.3e-06
2525000      1.53e-01    8.78e-02      3.20e-02    1.99e-03      3.71e-02    2.70e-02    9.2e-06
2526000      1.35e-01    2.97e-01      1.04e-02    5.55e-02      3.57e-02    7.74e-02    9.2e-06
2527000      2.98e-01    1.37e-01      1.11e-02    1.04e-02      9.12e-02    3.96e-02    9.2e-06
2528000      4.90e-01    2.70e-01      1.15e-01    1.12e-02      1.15e-01    8.27e-02    9.2e-06
2529000      2.47e-01    9.41e-02      3.81e-02    2.88e-03      6.73e-02    2.85e-02    9.2e-06
2530000      2.58e-01    1.04e-01      2.65e-02    3.36e-03      6.74e-02    3.16e-02    9.1e-06
2531000      2.16e-01    2.88e-01      3.97e-02    3.72e-02      5.13e-02    7.04e-02    9.1e-06
2532000      1.92e-01    8.83e-02      1.00e-02    2.44e-03      5.79e-02    2.71e-02    9.1e-06
2533000      2.41e-01    7.49e-02      2.39e-02    5.71e-03      6.62e-02    1.86e-02    9.1e-06
2534000      1.84e-01    5.86e-02      1.34e-02    1.51e-03      5.30e-02    1.80e-02    9.1e-06
2535000      1.24e-01    1.22e-01      1.63e-02    1.88e-02      3.45e-02    2.82e-02    9.0e-06
2536000      2.61e-01    3.54e-01      3.64e-02    4.05e-02      6.57e-02    1.05e-01    9.0e-06
2537000      4.64e-01    6.89e-02      1.15e-01    3.52e-03      1.10e-01    1.98e-02    9.0e-06
2538000      2.14e-01    4.01e-01      3.21e-02    3.86e-03      5.01e-02    1.26e-01    9.0e-06
2539000      2.46e-01    3.49e-01      1.30e-02    4.90e-02      7.52e-02    8.88e-02    9.0e-06
2540000      3.82e-01    1.50e-01      4.72e-02    3.16e-02      9.93e-02    1.31e-02    8.9e-06
2541000      1.44e-01    6.12e-01      8.81e-03    1.98e-01      4.07e-02    1.48e-01    8.9e-06
2542000      2.08e-01    6.99e-02      3.25e-02    2.86e-04      5.14e-02    2.22e-02    8.9e-06
2543000      2.38e-01    3.12e-01      2.98e-02    4.14e-02      5.87e-02    9.10e-02    8.9e-06
2544000      1.24e-01    2.58e-01      1.55e-02    1.79e-02      3.38e-02    7.76e-02    8.9e-06
2545000      2.66e-01    2.69e-01      3.05e-02    3.66e-03      7.68e-02    8.53e-02    8.8e-06
2546000      3.97e-01    8.49e-01      3.41e-02    2.31e-01      1.16e-01    1.40e-01    8.8e-06
2547000      2.24e-01    7.80e-02      2.41e-02    1.45e-03      6.08e-02    2.46e-02    8.8e-06
2548000      2.67e-01    1.04e-01      3.87e-02    2.97e-03      6.57e-02    3.21e-02    8.8e-06
2549000      4.90e-01    1.44e-01      2.74e-02    2.77e-03      1.47e-01    4.57e-02    8.8e-06
2550000      1.73e-01    1.17e-01      1.46e-02    1.91e-03      5.05e-02    3.74e-02    8.8e-06
2551000      1.03e-01    5.55e-01      8.99e-03    1.10e-01      3.15e-02    1.48e-01    8.8e-06
2552000      1.14e-01    9.09e-02      9.07e-03    2.13e-03      3.38e-02    2.86e-02    8.8e-06
2553000      4.43e-01    1.62e-01      7.34e-02    1.02e-02      9.91e-02    4.40e-02    8.8e-06
2554000      2.02e-01    7.94e-02      1.77e-02    7.36e-03      5.98e-02    1.65e-02    8.8e-06
2555000      2.71e-01    1.55e-01      2.13e-02    9.91e-03      8.14e-02    4.68e-02    8.7e-06
2556000      1.03e-01    8.97e-02      1.75e-02    9.42e-04      2.80e-02    2.87e-02    8.7e-06
2557000      4.03e-01    8.79e-02      3.17e-02    1.93e-03      1.18e-01    2.78e-02    8.7e-06
2558000      3.27e-01    1.42e-01      2.60e-02    7.76e-04      9.76e-02    4.55e-02    8.7e-06
2559000      1.56e-01    5.45e-01      1.05e-02    1.90e-02      4.78e-02    1.75e-01    8.7e-06
2560000      2.27e-01    7.48e-02      2.30e-02    3.87e-04      5.91e-02    2.41e-02    8.6e-06
2561000      1.41e-01    5.27e-01      5.93e-03    3.81e-02      4.44e-02    1.34e-01    8.6e-06
2562000      2.61e-01    4.54e-01      2.52e-02    4.66e-02      7.74e-02    1.29e-01    8.6e-06
2563000      1.60e-01    1.35e-01      2.85e-02    1.60e-02      4.19e-02    3.69e-02    8.6e-06
2564000      1.27e-01    9.91e-02      9.98e-03    1.41e-03      3.84e-02    3.18e-02    8.6e-06
2565000      3.27e-01    1.38e-01      1.50e-02    1.22e-02      1.03e-01    3.06e-02    8.5e-06
2566000      3.16e-01    3.61e-01      1.26e-02    6.78e-02      9.93e-02    8.93e-02    8.5e-06
2567000      1.71e-01    1.74e-01      7.76e-03    8.39e-03      5.18e-02    5.18e-02    8.5e-06
2568000      2.06e-01    4.59e-01      2.83e-02    1.92e-02      5.28e-02    1.48e-01    8.5e-06
2569000      1.97e-01    5.62e-01      1.25e-02    5.55e-02      5.83e-02    1.77e-01    8.5e-06
2570000      2.48e-01    8.72e-02      2.98e-02    4.29e-03      7.32e-02    2.60e-02    8.4e-06
2571000      3.37e-01    1.74e-01      3.83e-02    4.88e-03      8.77e-02    5.59e-02    8.4e-06
2572000      2.67e-01    1.91e-01      3.64e-02    8.86e-03      7.55e-02    5.75e-02    8.4e-06
2573000      2.73e-01    1.13e-01      2.76e-02    7.51e-02      7.69e-02    1.25e-02    8.4e-06
2574000      1.18e-01    2.03e-01      6.96e-03    3.42e-02      3.70e-02    4.63e-02    8.4e-06
2575000      4.29e-01    1.27e-01      6.42e-02    1.38e-02      1.04e-01    3.60e-02    8.4e-06
2576000      2.22e-01    9.92e-02      1.17e-02    4.70e-04      7.10e-02    3.24e-02    8.4e-06
2577000      1.71e-01    6.72e-02      1.59e-02    1.73e-03      5.04e-02    2.15e-02    8.4e-06
2578000      4.14e-01    4.44e-02      6.29e-02    2.42e-04      1.16e-01    1.45e-02    8.4e-06
2579000      2.52e-01    2.38e-01      7.13e-03    6.33e-02      8.13e-02    6.59e-02    8.4e-06
2580000      2.51e-01    9.40e-02      3.21e-02    4.98e-03      7.01e-02    2.77e-02    8.3e-06
2581000      1.42e-01    5.98e-02      1.82e-03    2.25e-03      4.65e-02    1.87e-02    8.3e-06
2582000      3.95e-01    3.22e-01      3.79e-02    6.85e-02      1.14e-01    8.15e-02    8.3e-06
2583000      1.83e-01    1.25e-01      2.68e-02    4.80e-03      4.99e-02    3.89e-02    8.3e-06
2584000      2.24e-01    3.93e-01      2.13e-02    3.83e-02      6.68e-02    1.24e-01    8.3e-06
2585000      2.23e-01    5.38e-01      1.44e-02    1.30e-01      7.11e-02    1.07e-01    8.2e-06
2586000      2.31e-01    3.77e-01      3.41e-02    6.49e-02      5.93e-02    1.00e-01    8.2e-06
2587000      2.07e-01    6.81e-01      1.15e-02    3.27e-02      6.30e-02    2.22e-01    8.2e-06
2588000      4.28e-01    1.32e-01      8.62e-02    7.28e-03      1.08e-01    3.87e-02    8.2e-06
2589000      2.57e-01    1.14e-01      3.54e-02    6.30e-03      6.62e-02    3.33e-02    8.2e-06
2590000      1.68e-01    1.43e-01      1.45e-02    1.55e-03      5.04e-02    4.72e-02    8.1e-06
2591000      1.39e-01    1.05e-01      9.80e-03    4.20e-03      4.38e-02    3.26e-02    8.1e-06
2592000      3.47e-01    3.73e-01      7.07e-02    3.59e-02      8.51e-02    1.19e-01    8.1e-06
2593000      1.74e-01    1.41e-01      1.72e-02    6.67e-03      5.35e-02    4.55e-02    8.1e-06
2594000      9.23e-02    6.02e-02      1.47e-03    2.39e-03      3.04e-02    1.89e-02    8.1e-06
2595000      1.51e-01    2.25e-01      4.76e-03    8.99e-03      4.95e-02    7.35e-02    8.1e-06
2596000      5.01e-01    3.74e-01      6.79e-02    9.79e-03      1.50e-01    1.23e-01    8.1e-06
2597000      2.56e-01    2.08e-01      4.02e-02    9.36e-03      6.21e-02    6.73e-02    8.1e-06
2598000      2.30e-01    3.32e-01      2.14e-02    3.91e-03      6.14e-02    1.10e-01    8.1e-06
2599000      2.07e-01    2.13e-01      2.33e-02    3.25e-03      6.11e-02    7.02e-02    8.1e-06
2600000      1.40e-01    7.98e-02      1.63e-02    2.38e-03      4.28e-02    2.58e-02    8.0e-06
2601000      1.63e-01    7.05e-02      1.36e-02    9.43e-04      4.93e-02    2.34e-02    8.0e-06
2602000      1.69e-01    4.66e-01      1.41e-02    1.31e-01      5.19e-02    9.44e-02    8.0e-06
2603000      1.63e-01    2.25e-01      9.90e-03    4.11e-02      5.12e-02    4.15e-02    8.0e-06
2604000      2.09e-01    9.56e-02      8.08e-03    1.21e-02      6.84e-02    2.69e-02    8.0e-06
2605000      2.19e-01    1.09e-01      1.14e-02    1.82e-03      7.24e-02    3.64e-02    7.9e-06
2606000      2.70e-01    6.69e-02      5.15e-02    4.77e-04      5.94e-02    2.24e-02    7.9e-06
2607000      1.62e-01    5.58e-02      2.16e-02    3.79e-03      4.40e-02    1.56e-02    7.9e-06
2608000      1.17e-01    3.00e-01      9.36e-03    3.11e-02      3.69e-02    9.05e-02    7.9e-06
2609000      2.81e-01    5.51e-02      1.70e-02    7.06e-04      9.14e-02    1.84e-02    7.9e-06
2610000      1.28e-01    5.17e-01      1.62e-02    7.18e-02      3.70e-02    1.64e-01    7.8e-06
2611000      1.85e-01    6.02e-01      5.27e-03    1.70e-01      6.13e-02    1.23e-01    7.8e-06
2612000      2.56e-01    1.50e-01      2.27e-02    1.06e-03      8.34e-02    5.05e-02    7.8e-06
2613000      2.50e-01    8.12e-02      2.44e-02    1.76e-04      7.56e-02    2.73e-02    7.8e-06
2614000      1.86e-01    4.60e-01      2.44e-02    3.42e-02      5.51e-02    1.52e-01    7.8e-06
2615000      3.31e-01    6.54e-02      4.87e-02    6.14e-04      9.53e-02    2.20e-02    7.8e-06
2616000      2.06e-01    7.19e-02      1.88e-02    4.73e-04      6.67e-02    2.43e-02    7.8e-06
2617000      1.67e-01    1.32e-01      1.03e-02    1.92e-03      5.29e-02    4.42e-02    7.8e-06
2618000      7.75e-01    5.88e-02      4.82e-02    9.41e-04      2.44e-01    1.97e-02    7.8e-06
2619000      2.75e-01    5.01e-01      1.94e-02    7.96e-02      7.99e-02    1.51e-01    7.8e-06
2620000      3.17e-01    4.62e-02      2.48e-02    9.17e-04      1.01e-01    1.55e-02    7.7e-06
2621000      5.21e-01    4.65e-01      4.64e-02    6.40e-02      1.51e-01    1.46e-01    7.7e-06
2622000      2.05e-01    4.13e-01      1.15e-02    4.30e-02      6.63e-02    1.31e-01    7.7e-06
2623000      1.48e-01    1.92e-01      1.55e-02    1.51e-02      4.67e-02    6.08e-02    7.7e-06
2624000      1.43e-01    6.26e-02      1.24e-02    2.40e-03      4.44e-02    2.02e-02    7.7e-06
2625000      1.01e-01    6.70e-01      6.37e-03    1.59e-01      3.24e-02    1.70e-01    7.6e-06
2626000      1.23e-01    7.36e-02      1.94e-02    1.53e-03      3.20e-02    2.47e-02    7.6e-06
2627000      2.13e-01    2.01e-01      1.74e-02    5.68e-03      6.79e-02    6.68e-02    7.6e-06
2628000      1.22e-01    3.69e-01      7.48e-03    3.92e-02      3.89e-02    1.18e-01    7.6e-06
2629000      1.45e-01    1.16e-01      1.73e-02    5.26e-03      3.85e-02    3.83e-02    7.6e-06
2630000      3.68e-01    5.69e-02      3.14e-02    2.21e-03      1.10e-01    1.84e-02    7.6e-06
2631000      3.30e-01    5.60e-02      3.56e-02    7.17e-04      1.05e-01    1.91e-02    7.6e-06
2632000      2.53e-01    2.20e-01      4.69e-02    4.20e-03      7.12e-02    7.52e-02    7.6e-06
2633000      1.42e-01    1.01e-01      1.30e-02    3.22e-03      4.31e-02    3.33e-02    7.6e-06
2634000      2.23e-01    8.28e-02      1.95e-02    7.08e-03      6.82e-02    2.01e-02    7.6e-06
2635000      2.04e-01    5.67e-02      3.69e-02    1.17e-03      4.79e-02    1.92e-02    7.5e-06
2636000      2.07e-01    1.43e-01      1.89e-02    4.82e-03      6.40e-02    4.69e-02    7.5e-06
2637000      1.22e-01    4.47e-01      8.24e-03    1.12e-01      3.75e-02    1.22e-01    7.5e-06
2638000      1.99e-01    2.75e-01      1.87e-02    4.89e-02      6.31e-02    8.67e-02    7.5e-06
2639000      1.49e-01    1.47e-01      1.52e-02    2.89e-03      4.43e-02    5.01e-02    7.5e-06
2640000      1.80e-01    7.41e-02      4.56e-02    5.93e-04      4.45e-02    2.55e-02    7.4e-06
2641000      4.43e-01    8.99e-02      3.96e-02    4.61e-04      1.37e-01    3.10e-02    7.4e-06
2642000      2.16e-01    5.21e-01      1.33e-02    1.04e-01      6.80e-02    1.39e-01    7.4e-06
2643000      1.41e-01    7.30e-02      1.46e-02    1.53e-03      4.19e-02    2.48e-02    7.4e-06
2644000      2.13e-01    6.07e-02      2.42e-02    1.73e-03      6.24e-02    2.03e-02    7.4e-06
2645000      1.09e-01    3.72e-01      2.18e-03    2.35e-03      3.74e-02    1.29e-01    7.3e-06
2646000      1.90e-01    1.47e-01      2.31e-02    7.05e-03      5.99e-02    4.92e-02    7.3e-06
2647000      1.53e-01    1.42e-01      1.20e-02    2.10e-03      4.74e-02    4.89e-02    7.3e-06
2648000      2.10e-01    9.67e-02      1.67e-02    4.27e-03      6.86e-02    3.12e-02    7.3e-06
2649000      9.08e-02    1.89e-01      8.73e-03    1.45e-02      2.79e-02    6.13e-02    7.3e-06
2650000      1.68e-01    4.54e-01      3.77e-02    2.64e-02      4.12e-02    1.52e-01    7.3e-06
2651000      1.43e-01    2.05e-01      1.23e-02    2.01e-02      4.01e-02    6.19e-02    7.3e-06
2652000      2.15e-01    3.44e-01      2.86e-02    2.20e-02      6.22e-02    1.14e-01    7.3e-06
2653000      2.89e-01    2.06e-01      3.58e-02    2.27e-03      8.90e-02    7.13e-02    7.3e-06
2654000      1.63e-01    4.85e-02      1.42e-02    8.95e-04      4.79e-02    1.67e-02    7.3e-06
2655000      2.52e-01    5.12e-01      1.75e-02    5.13e-02      8.36e-02    1.69e-01    7.2e-06
2656000      1.76e-01    3.42e-01      4.35e-02    2.25e-03      4.34e-02    1.19e-01    7.2e-06
2657000      1.72e-01    1.92e-01      1.64e-02    3.72e-02      5.43e-02    3.39e-02    7.2e-06
2658000      2.40e-01    7.41e-02      1.28e-02    9.15e-04      7.42e-02    2.57e-02    7.2e-06
2659000      2.02e-01    6.99e-02      2.69e-02    2.01e-03      5.71e-02    2.37e-02    7.2e-06
2660000      1.59e-01    4.64e-01      1.05e-02    6.35e-02      5.40e-02    1.53e-01    7.1e-06
2661000      1.64e-01    1.13e-01      2.70e-02    2.27e-04      4.51e-02    3.96e-02    7.1e-06
2662000      2.73e-01    1.63e-01      2.89e-02    2.07e-02      8.59e-02    4.76e-02    7.1e-06
2663000      9.09e-02    1.03e-01      6.94e-03    2.97e-03      2.88e-02    3.50e-02    7.1e-06
2664000      1.56e-01    9.20e-02      6.44e-03    1.26e-03      5.37e-02    3.20e-02    7.1e-06
2665000      1.72e-01    1.92e-01      2.60e-02    1.21e-03      5.14e-02    6.75e-02    7.1e-06
2666000      1.38e-01    1.33e-01      1.03e-02    7.17e-04      4.68e-02    4.68e-02    7.1e-06
2667000      3.02e-01    3.26e-01      2.91e-02    4.41e-02      9.64e-02    1.04e-01    7.1e-06
2668000      1.07e-01    9.66e-02      6.60e-03    1.52e-03      3.57e-02    3.37e-02    7.1e-06
2669000      1.72e-01    1.03e-01      1.70e-02    2.18e-03      5.67e-02    3.57e-02    7.1e-06
2670000      1.18e-01    1.12e-01      1.64e-02    1.40e-02      3.37e-02    3.10e-02    7.0e-06
2671000      1.66e-01    1.09e-01      1.27e-02    2.88e-03      5.21e-02    3.75e-02    7.0e-06
2672000      3.95e-01    6.62e-02      7.80e-02    1.02e-04      1.13e-01    2.34e-02    7.0e-06
2673000      4.11e-01    1.23e-01      4.96e-02    5.69e-07      1.29e-01    4.34e-02    7.0e-06
2674000      1.12e-01    1.16e-01      7.11e-03    7.83e-03      3.61e-02    3.39e-02    7.0e-06
2675000      1.00e-01    1.98e-01      1.10e-02    6.41e-03      3.11e-02    6.76e-02    6.9e-06
2676000      1.12e-01    1.01e-01      5.82e-03    3.44e-03      3.77e-02    3.43e-02    6.9e-06
2677000      2.77e-01    5.93e-02      2.43e-02    1.50e-03      9.20e-02    2.06e-02    6.9e-06
2678000      1.35e-01    6.74e-01      1.67e-02    8.60e-02      3.62e-02    2.23e-01    6.9e-06
2679000      2.72e-01    1.03e-01      1.89e-02    2.36e-03      9.15e-02    3.58e-02    6.9e-06
2680000      2.17e-01    2.04e-01      1.69e-02    3.89e-02      7.04e-02    4.30e-02    6.9e-06
2681000      2.27e-01    3.91e-01      2.82e-02    5.30e-02      6.15e-02    1.33e-01    6.9e-06
2682000      2.66e-01    1.10e-01      2.44e-02    2.92e-03      8.46e-02    3.82e-02    6.9e-06
2683000      1.97e-01    2.77e-01      1.16e-02    4.19e-02      6.56e-02    8.82e-02    6.9e-06
2684000      1.73e-01    5.98e-01      5.25e-03    1.33e-01      6.06e-02    1.79e-01    6.9e-06
2685000      1.48e-01    6.47e-02      1.19e-02    1.24e-03      4.74e-02    2.29e-02    6.8e-06
2686000      1.53e-01    7.70e-02      2.16e-02    1.47e-03      5.02e-02    2.72e-02    6.8e-06
2687000      2.87e-01    2.72e-01      1.52e-02    3.87e-03      8.81e-02    9.65e-02    6.8e-06
2688000      2.65e-01    3.32e-01      1.24e-02    3.28e-02      9.08e-02    1.13e-01    6.8e-06
2689000      3.27e-01    9.08e-02      5.40e-02    1.64e-03      1.01e-01    3.21e-02    6.8e-06
2690000      1.96e-01    1.65e-01      9.27e-03    2.96e-02      6.72e-02    3.40e-02    6.8e-06
2691000      1.95e-01    3.63e-01      6.75e-03    3.92e-02      6.81e-02    1.25e-01    6.8e-06
2692000      1.78e-01    9.02e-02      3.30e-02    6.59e-04      5.14e-02    3.23e-02    6.8e-06
2693000      2.00e-01    6.12e-02      2.05e-02    1.15e-03      6.35e-02    2.17e-02    6.8e-06
2694000      2.99e-01    6.94e-02      5.76e-02    2.13e-03      8.24e-02    2.42e-02    6.8e-06
2695000      1.56e-01    3.75e-01      2.15e-02    2.59e-02      4.53e-02    1.33e-01    6.7e-06
2696000      1.63e-01    9.20e-01      1.03e-02    1.50e-01      5.52e-02    3.04e-01    6.7e-06
2697000      9.65e-02    5.88e-02      6.52e-03    4.09e-04      3.25e-02    2.12e-02    6.7e-06
2698000      2.71e-01    3.97e-01      2.88e-02    2.20e-02      8.55e-02    1.41e-01    6.7e-06
2699000      9.33e-02    1.08e-01      9.70e-03    1.93e-03      2.74e-02    3.85e-02    6.7e-06
2700000      1.08e-01    6.54e-01      2.76e-03    9.37e-02      3.78e-02    2.17e-01    6.6e-06
2701000      2.78e-01    4.37e-01      1.20e-02    6.77e-03      9.85e-02    1.58e-01    6.6e-06
2702000      1.60e-01    4.45e-01      9.35e-03    1.28e-01      5.56e-02    1.24e-01    6.6e-06
2703000      1.28e-01    9.27e-02      1.30e-02    1.75e-03      3.37e-02    3.32e-02    6.6e-06
2704000      2.90e-01    9.70e-02      3.67e-02    2.91e-03      8.53e-02    3.41e-02    6.6e-06
2705000      2.02e-01    2.26e-01      2.86e-02    9.48e-03      5.87e-02    7.67e-02    6.6e-06
2706000      3.44e-01    1.06e-01      7.57e-02    4.00e-03      6.69e-02    3.65e-02    6.6e-06
2707000      1.69e-01    2.22e-01      1.99e-02    1.78e-02      5.68e-02    7.44e-02    6.6e-06
2708000      4.10e-01    1.96e-01      4.79e-02    1.03e-02      1.43e-01    6.88e-02    6.6e-06
2709000      1.60e-01    6.55e-02      5.35e-03    3.07e-04      5.73e-02    2.38e-02    6.6e-06
2710000      1.62e-01    4.51e-01      2.04e-02    1.94e-01      4.85e-02    8.54e-02    6.5e-06
2711000      1.93e-01    3.92e-01      1.95e-02    6.73e-04      6.62e-02    1.43e-01    6.5e-06
2712000      1.31e-01    1.15e-01      5.51e-03    2.70e-03      4.69e-02    4.15e-02    6.5e-06
2713000      2.60e-01    1.03e-01      1.95e-02    1.70e-04      9.15e-02    3.77e-02    6.5e-06
2714000      1.12e-01    2.30e-01      1.13e-02    9.60e-03      3.51e-02    8.21e-02    6.5e-06
2715000      1.40e-01    3.55e-01      1.33e-02    3.54e-02      4.65e-02    1.26e-01    6.4e-06
2716000      1.57e-01    1.84e-01      2.17e-02    1.38e-03      4.90e-02    6.72e-02    6.4e-06
