#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
7628000      7.29e-02    2.38e-02      7.39e-03    2.13e-04      5.28e-02    2.37e-02    7.0e-10
7629000      9.18e-02    2.28e-02      1.65e-02    3.24e-04      6.90e-02    2.27e-02    7.0e-10
7630000      2.68e-01    4.34e-02      6.03e-02    4.42e-03      1.10e-01    3.74e-02    7.0e-10
7631000      1.66e-01    2.01e-02      3.51e-02    5.27e-04      1.24e-01    1.96e-02    7.0e-10
7632000      8.27e-02    1.05e-01      7.38e-03    1.39e-02      7.15e-02    7.69e-02    7.0e-10
7633000      7.19e-02    4.23e-01      6.26e-03    1.23e-01      6.54e-02    2.39e-01    7.0e-10
7634000      1.12e-01    1.25e-01      2.24e-02    2.08e-02      3.48e-02    8.85e-02    7.0e-10
7635000      1.77e-01    5.47e-01      2.10e-02    3.32e-02      1.17e-01    5.41e-01    6.9e-10
7636000      9.77e-02    5.22e-02      1.69e-02    3.73e-03      6.99e-02    4.20e-02    6.9e-10
7637000      2.84e-01    2.06e-02      4.79e-02    1.97e-04      2.18e-01    2.06e-02    6.9e-10
7638000      5.22e-02    2.05e-01      4.87e-03    3.65e-02      4.12e-02    1.88e-01    6.9e-10
7639000      7.91e-02    2.70e-02      1.55e-02    1.23e-03      4.05e-02    2.51e-02    6.9e-10
7640000      2.44e-01    5.66e-02      7.83e-02    4.09e-03      1.60e-01    5.23e-02    6.9e-10
7641000      1.20e-01    1.55e-01      2.04e-02    1.27e-02      8.20e-02    1.50e-01    6.9e-10
7642000      2.12e-01    2.62e-02      3.74e-02    2.01e-03      1.51e-01    2.05e-02    6.9e-10
7643000      2.52e-01    2.30e-01      8.67e-02    1.55e-02      1.21e-01    2.27e-01    6.9e-10
7644000      9.56e-02    3.40e-02      2.17e-02    3.80e-03      4.62e-02    2.82e-02    6.9e-10
7645000      6.04e-02    2.21e-02      5.25e-03    1.27e-04      5.56e-02    2.21e-02    6.8e-10
7646000      1.48e-01    1.49e-01      3.78e-02    3.25e-02      6.53e-02    1.02e-02    6.8e-10
7647000      8.77e-02    1.00e-01      1.46e-02    1.29e-02      5.41e-02    7.57e-02    6.8e-10
7648000      1.51e-01    1.57e-01      3.26e-02    4.12e-02      1.05e-01    1.20e-01    6.8e-10
7649000      7.19e-02    2.56e-02      1.69e-02    7.41e-04      5.15e-02    2.49e-02    6.8e-10
7650000      1.89e-01    1.14e-01      5.53e-02    3.54e-03      7.85e-02    1.13e-01    6.7e-10
7651000      6.07e-02    4.14e-02      5.56e-03    1.29e-03      4.93e-02    4.01e-02    6.7e-10
7652000      7.93e-02    2.27e-01      6.57e-03    5.25e-02      6.24e-02    4.23e-02    6.7e-10
7653000      7.11e-02    1.54e-01      1.42e-02    2.81e-02      4.90e-02    1.29e-01    6.7e-10
7654000      8.04e-02    1.35e-01      1.34e-02    2.51e-02      6.32e-02    7.10e-02    6.7e-10
7655000      1.20e-01    4.58e-02      2.10e-02    2.54e-03      1.04e-01    4.07e-02    6.7e-10
7656000      7.20e-02    5.64e-02      1.22e-02    3.75e-03      5.76e-02    4.70e-02    6.7e-10
7657000      6.64e-02    2.93e-02      1.01e-02    6.74e-04      5.00e-02    2.87e-02    6.7e-10
7658000      1.66e-01    3.22e-01      3.79e-02    1.03e-01      1.33e-01    1.34e-01    6.7e-10
7659000      3.85e-02    3.70e-02      3.90e-03    5.52e-04      3.43e-02    3.67e-02    6.7e-10
7660000      6.23e-02    6.37e-02      1.48e-02    5.66e-03      4.46e-02    4.30e-02    6.6e-10
7661000      5.26e-02    5.42e-02      1.85e-03    1.94e-03      4.93e-02    5.17e-02    6.6e-10
7662000      1.77e-01    4.49e-01      4.27e-02    1.11e-01      1.11e-01    3.19e-01    6.6e-10
7663000      6.46e-02    2.31e-01      6.11e-03    5.71e-02      5.50e-02    1.54e-01    6.6e-10
7664000      5.30e-02    2.43e-02      6.39e-03    1.64e-04      4.85e-02    2.43e-02    6.6e-10
7665000      5.27e-02    1.28e-01      8.35e-03    2.34e-02      3.08e-02    6.25e-02    6.5e-10
7666000      5.28e-02    3.99e-02      8.30e-03    2.81e-03      4.17e-02    3.24e-02    6.5e-10
7667000      1.57e-01    3.23e-02      3.21e-02    1.73e-03      7.68e-02    2.89e-02    6.5e-10
7668000      1.33e-01    1.98e-01      2.51e-02    2.43e-02      7.97e-02    1.86e-01    6.5e-10
7669000      1.76e-01    1.75e-02      4.36e-02    2.14e-04      8.16e-02    1.74e-02    6.5e-10
7670000      1.86e-01    1.15e-01      3.45e-02    2.36e-02      9.79e-02    9.09e-02    6.5e-10
7671000      1.10e-01    1.67e-01      1.94e-02    3.56e-02      6.91e-02    5.11e-02    6.5e-10
7672000      6.97e-02    3.25e-01      7.21e-03    5.98e-02      4.52e-02    2.58e-01    6.5e-10
7673000      2.57e-01    3.53e-02      7.07e-02    3.03e-03      1.50e-01    2.51e-02    6.5e-10
7674000      1.20e-01    9.56e-02      2.26e-02    3.18e-03      6.33e-02    9.18e-02    6.5e-10
7675000      3.62e-02    8.75e-02      2.37e-03    7.00e-03      3.45e-02    6.54e-02    6.4e-10
7676000      5.36e-02    4.18e-02      9.49e-03    2.68e-04      3.97e-02    4.17e-02    6.4e-10
7677000      1.15e-01    6.46e-02      1.42e-02    1.30e-03      7.93e-02    6.42e-02    6.4e-10
7678000      4.42e-02    2.35e-02      3.58e-03    1.41e-03      4.10e-02    2.06e-02    6.4e-10
7679000      2.00e-01    3.84e-02      4.02e-02    3.01e-03      1.14e-01    2.94e-02    6.4e-10
7680000      6.09e-02    7.09e-02      8.08e-03    3.99e-03      3.79e-02    6.77e-02    6.4e-10
7681000      1.09e-01    8.00e-02      1.37e-02    2.76e-03      7.31e-02    7.67e-02    6.4e-10
7682000      5.51e-02    2.43e-01      8.66e-03    1.15e-01      4.13e-02    7.95e-02    6.4e-10
7683000      9.55e-02    4.63e-02      1.72e-02    1.41e-03      6.17e-02    4.57e-02    6.4e-10
7684000      2.63e-01    6.51e-02      8.83e-02    3.98e-03      1.12e-01    5.60e-02    6.4e-10
7685000      5.18e-02    2.98e-01      7.96e-03    6.99e-02      3.53e-02    2.54e-01    6.3e-10
7686000      4.56e-02    7.07e-02      5.53e-03    7.81e-03      3.44e-02    2.69e-02    6.3e-10
7687000      4.28e-02    3.12e-02      4.22e-03    5.64e-04      3.55e-02    3.08e-02    6.3e-10
7688000      4.69e-02    4.65e-02      5.31e-03    3.74e-04      3.97e-02    4.64e-02    6.3e-10
7689000      9.15e-02    2.04e-02      1.11e-02    5.73e-04      7.70e-02    1.99e-02    6.3e-10
7690000      8.35e-02    5.44e-02      1.13e-02    2.94e-05      5.56e-02    5.44e-02    6.2e-10
7691000      7.01e-02    1.27e-01      1.87e-02    1.21e-02      4.29e-02    1.24e-01    6.2e-10
7692000      1.24e-01    5.25e-02      2.35e-02    1.10e-03      5.62e-02    5.16e-02    6.2e-10
7693000      8.16e-02    1.90e-02      1.18e-02    1.01e-04      5.63e-02    1.90e-02    6.2e-10
7694000      7.98e-02    2.19e-02      1.23e-02    6.40e-04      6.17e-02    2.12e-02    6.2e-10
7695000      2.20e-01    5.73e-02      5.03e-02    4.22e-03      1.21e-01    4.50e-02    6.2e-10
7696000      6.02e-02    2.91e-02      6.09e-03    1.86e-03      5.51e-02    2.48e-02    6.2e-10
7697000      1.39e-01    1.63e-02      1.60e-02    1.97e-04      1.29e-01    1.62e-02    6.2e-10
7698000      7.11e-02    6.41e-02      6.52e-03    4.87e-03      5.16e-02    5.90e-02    6.2e-10
7699000      9.38e-02    3.80e-02      1.57e-02    7.31e-03      4.26e-02    2.08e-02    6.2e-10
7700000      6.80e-02    1.72e-01      1.66e-02    1.86e-02      4.22e-02    1.63e-01    6.1e-10
7701000      9.65e-02    4.63e-02      2.64e-02    4.14e-04      5.69e-02    4.61e-02    6.1e-10
7702000      3.72e-02    8.57e-02      8.91e-04    1.23e-02      3.66e-02    6.68e-02    6.1e-10
7703000      9.24e-02    2.95e-01      1.44e-02    3.63e-02      7.41e-02    2.76e-01    6.1e-10
7704000      3.76e-02    5.82e-02      2.82e-03    6.74e-03      3.40e-02    1.98e-02    6.1e-10
7705000      2.12e-01    4.24e-02      3.98e-02    8.11e-04      1.44e-01    4.19e-02    6.1e-10
7706000      1.54e-01    3.18e-01      3.66e-02    9.17e-02      7.88e-02    9.20e-02    6.1e-10
7707000      5.96e-02    3.82e-01      1.16e-02    1.18e-01      5.14e-02    2.21e-01    6.1e-10
7708000      8.42e-02    3.99e-02      1.21e-02    2.37e-04      5.42e-02    3.98e-02    6.1e-10
7709000      8.79e-02    4.43e-02      1.43e-02    4.40e-03      5.72e-02    2.42e-02    6.1e-10
7710000      1.42e-01    2.75e-02      3.24e-02    1.44e-03      7.68e-02    2.48e-02    6.0e-10
7711000      5.22e-02    2.14e-01      8.72e-03    4.93e-02      3.60e-02    1.29e-01    6.0e-10
7712000      8.25e-02    7.73e-02      1.20e-02    3.44e-03      3.92e-02    7.17e-02    6.0e-10
7713000      6.44e-02    3.13e-02      8.69e-03    3.96e-04      4.29e-02    3.12e-02    6.0e-10
7714000      9.53e-02    4.65e-02      1.36e-02    6.51e-04      6.95e-02    4.62e-02    6.0e-10
7715000      7.56e-02    5.95e-02      1.61e-02    1.22e-03      3.80e-02    5.86e-02    6.0e-10
7716000      4.68e-02    5.26e-02      6.26e-03    9.56e-04      3.84e-02    5.24e-02    6.0e-10
7717000      4.42e-02    1.42e-01      5.99e-03    3.28e-03      2.50e-02    1.42e-01    6.0e-10
7718000      2.18e-01    4.46e-02      4.22e-02    4.77e-03      1.49e-01    2.20e-02    6.0e-10
7719000      8.32e-02    6.79e-02      1.52e-02    6.92e-03      4.45e-02    3.66e-02    6.0e-10
7720000      5.45e-02    3.30e-02      1.30e-03    3.67e-04      5.31e-02    3.28e-02    5.9e-10
7721000      6.65e-02    2.66e-02      6.42e-03    1.98e-04      5.36e-02    2.65e-02    5.9e-10
7722000      9.30e-02    2.89e-02      1.63e-02    1.31e-03      7.19e-02    2.68e-02    5.9e-10
7723000      1.58e-01    4.25e-02      3.88e-02    1.17e-03      1.03e-01    4.14e-02    5.9e-10
7724000      8.72e-02    1.45e-01      1.29e-02    1.74e-03      6.05e-02    1.45e-01    5.9e-10
7725000      1.17e-01    3.71e-01      2.27e-02    1.03e-01      5.99e-02    1.09e-01    5.9e-10
7726000      1.24e-01    2.82e-02      1.30e-02    8.29e-04      1.06e-01    2.74e-02    5.9e-10
7727000      5.62e-02    9.40e-02      8.09e-03    4.16e-03      3.32e-02    8.75e-02    5.9e-10
7728000      8.40e-02    1.92e-01      1.38e-02    5.77e-02      5.01e-02    1.16e-01    5.9e-10
7729000      1.01e-01    3.03e-02      1.51e-02    5.99e-04      8.48e-02    2.99e-02    5.9e-10
7730000      6.14e-02    1.79e-01      6.78e-03    3.17e-02      4.97e-02    1.58e-01    5.8e-10
7731000      5.16e-02    4.98e-02      9.63e-03    1.99e-03      4.10e-02    4.87e-02    5.8e-10
7732000      1.45e-01    3.89e-02      2.57e-02    3.24e-04      8.69e-02    3.88e-02    5.8e-10
7733000      6.65e-02    2.21e-01      1.19e-02    7.07e-02      4.21e-02    1.55e-01    5.8e-10
7734000      6.99e-02    6.05e-02      1.02e-02    4.07e-04      5.50e-02    6.04e-02    5.8e-10
7735000      8.73e-02    3.40e-02      2.18e-02    1.17e-03      5.13e-02    3.26e-02    5.7e-10
7736000      6.21e-02    2.68e-02      1.08e-02    2.35e-03      5.13e-02    1.86e-02    5.7e-10
7737000      4.86e-02    1.98e-02      5.44e-03    1.80e-04      4.23e-02    1.97e-02    5.7e-10
7738000      9.02e-02    6.48e-02      2.22e-02    4.73e-03      5.02e-02    5.98e-02    5.7e-10
7739000      7.67e-02    6.56e-02      7.31e-03    2.82e-03      7.18e-02    6.38e-02    5.7e-10
7740000      7.34e-02    2.66e-02      5.18e-03    8.58e-04      6.65e-02    2.57e-02    5.7e-10
7741000      1.14e-01    2.26e-01      1.62e-02    6.88e-02      9.39e-02    1.15e-01    5.7e-10
7742000      1.16e-01    1.55e-02      1.00e-02    1.68e-04      9.49e-02    1.54e-02    5.7e-10
7743000      1.11e-01    2.14e-01      1.34e-02    5.53e-02      8.49e-02    1.23e-01    5.7e-10
7744000      2.58e-01    2.89e-02      7.08e-02    1.60e-03      1.75e-01    2.58e-02    5.7e-10
7745000      6.68e-02    1.46e-01      6.91e-03    1.61e-02      5.72e-02    1.40e-01    5.6e-10
7746000      7.23e-02    4.37e-02      9.38e-03    2.46e-03      5.62e-02    3.87e-02    5.6e-10
7747000      2.12e-01    3.22e-02      5.78e-02    1.60e-04      1.47e-01    3.22e-02    5.6e-10
7748000      7.86e-02    1.67e-01      1.22e-02    2.21e-03      4.57e-02    1.67e-01    5.6e-10
7749000      6.86e-02    1.66e-02      9.76e-03    1.13e-04      5.01e-02    1.66e-02    5.6e-10
7750000      1.12e-01    5.91e-02      2.20e-02    2.39e-03      7.67e-02    5.77e-02    5.6e-10
7751000      6.13e-02    7.73e-02      6.72e-03    2.74e-03      5.63e-02    7.39e-02    5.6e-10
7752000      7.21e-02    4.68e-01      8.54e-03    4.68e-02      5.96e-02    4.51e-01    5.6e-10
7753000      1.11e-01    2.34e-02      1.97e-02    4.96e-04      8.50e-02    2.30e-02    5.6e-10
7754000      8.93e-02    3.30e-02      2.02e-02    8.42e-04      4.24e-02    3.22e-02    5.6e-10
7755000      1.06e-01    1.23e-01      1.79e-02    1.30e-02      7.92e-02    1.04e-01    5.5e-10
7756000      7.89e-02    2.15e-02      1.75e-02    2.84e-04      4.66e-02    2.14e-02    5.5e-10
7757000      1.21e-01    2.11e-01      1.34e-02    6.22e-02      1.14e-01    1.32e-01    5.5e-10
7758000      1.40e-01    5.79e-02      3.09e-02    2.48e-03      8.38e-02    5.42e-02    5.5e-10
7759000      1.65e-01    2.52e-02      3.73e-02    2.12e-04      9.15e-02    2.51e-02    5.5e-10
7760000      1.08e-01    1.85e-01      1.92e-02    4.02e-02      7.79e-02    4.58e-02    5.5e-10
7761000      3.10e-01    8.64e-02      8.70e-02    1.11e-02      1.68e-01    7.66e-02    5.5e-10
7762000      5.87e-02    3.81e-01      7.14e-03    1.03e-01      4.31e-02    2.24e-01    5.5e-10
7763000      2.38e-01    3.07e-02      8.48e-02    2.41e-03      1.03e-01    2.33e-02    5.5e-10
7764000      1.22e-01    2.15e-02      1.83e-02    4.78e-04      6.81e-02    2.11e-02    5.5e-10
7765000      6.30e-02    3.41e-01      7.39e-03    8.10e-02      4.64e-02    2.52e-01    5.4e-10
7766000      7.76e-02    2.29e-02      5.79e-03    6.48e-04      7.06e-02    2.23e-02    5.4e-10
7767000      6.03e-02    8.99e-02      6.80e-03    6.67e-03      4.58e-02    8.38e-02    5.4e-10
7768000      5.18e-02    1.30e-01      2.21e-03    4.89e-02      5.04e-02    8.50e-02    5.4e-10
7769000      7.78e-02    1.31e-01      8.79e-03    5.12e-03      6.88e-02    1.30e-01    5.4e-10
7770000      6.82e-02    2.07e-01      4.62e-03    3.47e-02      6.22e-02    1.86e-01    5.4e-10
7771000      6.51e-02    2.57e-01      5.04e-03    5.82e-02      6.18e-02    6.94e-02    5.4e-10
7772000      1.70e-01    4.85e-02      1.34e-02    1.29e-03      1.42e-01    4.73e-02    5.4e-10
7773000      2.59e-01    1.56e-01      7.01e-02    3.35e-02      1.81e-01    6.52e-02    5.4e-10
7774000      5.38e-02    4.47e-02      7.55e-03    1.70e-03      4.57e-02    4.24e-02    5.4e-10
7775000      1.02e-01    1.91e-01      1.49e-02    4.04e-02      8.31e-02    6.28e-02    5.3e-10
7776000      8.60e-02    4.25e-01      1.15e-02    1.22e-01      5.09e-02    2.48e-01    5.3e-10
7777000      3.67e-02    3.00e-01      2.89e-03    3.91e-02      3.31e-02    2.82e-01    5.3e-10
7778000      9.82e-02    1.04e-01      1.40e-02    1.82e-02      7.94e-02    5.35e-02    5.3e-10
7779000      1.47e-01    2.64e-01      2.98e-02    1.83e-01      7.93e-02    5.07e-02    5.3e-10
7780000      5.72e-02    1.16e-01      5.36e-03    2.37e-02      3.96e-02    9.77e-02    5.3e-10
7781000      8.50e-02    3.35e-01      1.74e-02    9.10e-02      4.88e-02    1.47e-01    5.3e-10
7782000      1.44e-01    2.06e-02      2.43e-02    5.88e-04      8.52e-02    2.01e-02    5.3e-10
7783000      3.99e-02    4.85e-02      2.56e-03    2.54e-03      2.86e-02    4.37e-02    5.3e-10
7784000      5.22e-02    2.37e-02      5.10e-03    3.95e-04      4.50e-02    2.34e-02    5.3e-10
7785000      4.44e-02    6.82e-02      3.43e-03    5.55e-03      4.10e-02    6.15e-02    5.2e-10
7786000      2.74e-01    3.45e-02      7.73e-02    6.18e-04      1.30e-01    3.42e-02    5.2e-10
7787000      1.05e-01    2.74e-02      1.51e-02    1.10e-03      6.35e-02    2.59e-02    5.2e-10
7788000      7.42e-02    2.28e-02      1.05e-02    6.78e-05      4.71e-02    2.28e-02    5.2e-10
7789000      7.03e-02    8.64e-02      1.26e-02    1.19e-02      5.38e-02    7.49e-02    5.2e-10
7790000      5.26e-02    1.02e-01      4.26e-03    7.94e-03      4.10e-02    7.67e-02    5.2e-10
7791000      5.16e-02    3.26e-01      6.57e-03    9.80e-02      4.10e-02    1.03e-01    5.2e-10
7792000      1.32e-01    5.87e-02      2.33e-02    3.38e-04      7.99e-02    5.86e-02    5.2e-10
7793000      1.03e-01    3.68e-02      2.13e-02    9.43e-04      6.15e-02    3.60e-02    5.2e-10
7794000      5.15e-02    1.76e-01      8.54e-03    4.12e-02      3.55e-02    1.32e-01    5.2e-10
7795000      8.38e-02    4.52e-02      1.32e-02    4.54e-04      5.03e-02    4.51e-02    5.1e-10
7796000      9.54e-02    6.33e-02      1.81e-02    6.28e-04      7.44e-02    6.30e-02    5.1e-10
7797000      7.45e-02    3.35e-01      1.84e-02    4.67e-02      4.54e-02    2.54e-01    5.1e-10
7798000      5.94e-02    4.55e-02      5.81e-03    1.32e-03      5.59e-02    4.50e-02    5.1e-10
7799000      5.15e-02    1.39e-01      2.34e-03    2.23e-02      5.02e-02    8.60e-02    5.1e-10
7800000      6.92e-02    1.54e-01      9.07e-03    5.57e-02      5.73e-02    9.15e-02    5.1e-10
7801000      7.37e-02    8.62e-02      1.13e-02    7.69e-03      4.12e-02    8.38e-02    5.1e-10
7802000      6.47e-02    1.06e-01      8.53e-03    5.28e-03      4.17e-02    9.57e-02    5.1e-10
7803000      1.96e-01    2.64e-01      3.16e-02    2.09e-02      1.60e-01    2.57e-01    5.1e-10
7804000      1.03e-01    6.02e-02      1.18e-02    2.29e-03      9.08e-02    5.71e-02    5.1e-10
7805000      1.78e-01    1.91e-01      1.72e-02    2.49e-02      1.43e-01    1.77e-01    5.0e-10
7806000      6.88e-02    7.73e-02      8.92e-03    1.22e-02      5.10e-02    4.90e-02    5.0e-10
7807000      2.22e-01    1.71e-02      4.59e-02    3.07e-05      1.24e-01    1.71e-02    5.0e-10
7808000      1.48e-01    5.64e-02      2.04e-02    2.64e-03      9.88e-02    5.19e-02    5.0e-10
7809000      6.28e-02    1.97e-02      1.23e-02    7.34e-04      4.32e-02    1.88e-02    5.0e-10
7810000      7.15e-02    7.75e-02      8.02e-03    3.64e-04      5.77e-02    7.75e-02    5.0e-10
7811000      5.68e-02    5.01e-02      5.81e-03    2.89e-03      4.70e-02    4.35e-02    5.0e-10
7812000      4.04e-02    1.72e-01      4.24e-03    3.25e-02      3.55e-02    1.38e-01    5.0e-10
7813000      4.11e-02    1.30e-01      2.85e-03    1.19e-02      3.70e-02    1.26e-01    5.0e-10
7814000      2.51e-01    5.37e-02      3.42e-02    1.99e-03      2.04e-01    5.10e-02    5.0e-10
7815000      5.06e-02    7.33e-02      5.74e-03    1.62e-02      3.72e-02    6.57e-02    4.9e-10
7816000      9.25e-02    1.97e-02      1.49e-02    1.05e-03      6.20e-02    1.78e-02    4.9e-10
7817000      1.82e-01    4.93e-02      3.66e-02    5.56e-03      9.25e-02    1.82e-02    4.9e-10
7818000      2.12e-01    1.78e-02      5.09e-02    2.06e-04      9.99e-02    1.77e-02    4.9e-10
7819000      1.02e-01    1.22e-01      9.12e-03    2.52e-02      9.66e-02    9.62e-02    4.9e-10
7820000      1.76e-01    2.68e-02      4.65e-02    6.49e-04      1.36e-01    2.63e-02    4.9e-10
7821000      1.18e-01    4.10e-02      1.87e-02    3.82e-03      6.80e-02    2.63e-02    4.9e-10
7822000      5.34e-02    2.55e-01      7.64e-03    7.29e-02      4.46e-02    1.51e-01    4.9e-10
7823000      7.03e-02    2.22e-02      8.02e-03    3.30e-04      5.86e-02    2.20e-02    4.9e-10
7824000      7.13e-02    1.10e-01      1.11e-02    2.97e-02      3.26e-02    9.22e-02    4.9e-10
7825000      6.52e-02    1.17e-01      1.76e-02    7.83e-03      4.16e-02    1.13e-01    4.9e-10
7826000      7.99e-02    9.02e-02      7.32e-03    1.33e-03      6.62e-02    8.95e-02    4.9e-10
7827000      8.88e-02    7.61e-02      1.90e-02    7.37e-03      5.73e-02    4.58e-02    4.9e-10
7828000      8.68e-02    2.82e-02      1.27e-02    4.07e-04      6.62e-02    2.80e-02    4.9e-10
7829000      1.12e-01    3.61e-02      1.98e-02    1.09e-03      7.43e-02    3.49e-02    4.9e-10
